latitude,longitude,mac,acctupdatetime,peso
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-04 14:00:00,2
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-04 16:00:00,2
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-05 16:00:00,2
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-05 17:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-06 14:00:00,2
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-06 15:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-08 17:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-09 11:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-10 15:00:00,5
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-13 14:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-13 17:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-16 14:00:00,2
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-16 15:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-16 16:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-17 14:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-20 16:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-21 16:00:00,2
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-22 11:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-22 14:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-29 11:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-30 14:00:00,1
-0.925492,-78.625923,18:7C:0B:2A:E2:BC,2020-04-30 15:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-16 20:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-16 21:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-16 22:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-16 23:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-17 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-17 16:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-17 17:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-17 19:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-17 20:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-17 21:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-17 22:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-17 23:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 00:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 01:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 03:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 13:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 15:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 16:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 17:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 18:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 19:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 20:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 21:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 22:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-18 23:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 00:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 01:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 02:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 15:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 16:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 17:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 18:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 19:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 20:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 21:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 22:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-19 23:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 00:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 14:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 15:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 16:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 17:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 18:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 19:00:00,15
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 20:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 21:00:00,14
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 22:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-20 23:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 00:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 14:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 15:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 16:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 17:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 18:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 19:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 20:00:00,21
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 21:00:00,18
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 22:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-21 23:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 13:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 15:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 16:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 17:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 18:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 19:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 20:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 21:00:00,13
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-22 22:00:00,12
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 00:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 14:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 15:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 16:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 17:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 18:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 19:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 20:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 21:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 22:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-23 23:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 14:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 15:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 16:00:00,12
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 17:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 18:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 19:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 20:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 21:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 22:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-24 23:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 00:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 01:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 02:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 12:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 14:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 15:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 16:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 17:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 18:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 19:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 21:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 22:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-25 23:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 00:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 01:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 02:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 14:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 15:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 16:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 17:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 19:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 20:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 22:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-26 23:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 00:00:00,18
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 01:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 15:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 16:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 17:00:00,15
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 18:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 19:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 20:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 21:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 22:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-27 23:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 00:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 01:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 13:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 15:00:00,18
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 16:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 17:00:00,13
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 18:00:00,15
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 19:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 20:00:00,17
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 21:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 22:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-28 23:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 00:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 14:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 15:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 16:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 17:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 18:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 19:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 20:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 21:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 22:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-29 23:00:00,12
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 00:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 01:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 15:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 16:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 17:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 19:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 20:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 21:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 22:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-30 23:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 00:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 01:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 13:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 14:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 15:00:00,12
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 16:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 17:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 18:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 19:00:00,12
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 20:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 21:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 22:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-01-31 23:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 00:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 01:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 02:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 16:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 17:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 18:00:00,12
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 19:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 20:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 21:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 22:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-01 23:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 00:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 01:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 02:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 16:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 17:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 18:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 19:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 20:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 21:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 22:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-02 23:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 00:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 01:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 15:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 16:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 17:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 18:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 19:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 20:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 21:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 22:00:00,12
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-03 23:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 00:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 13:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 14:00:00,12
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 15:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 16:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 17:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 18:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 19:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 20:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 21:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 22:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-04 23:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 00:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 01:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 14:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 15:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 16:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 17:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 18:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 20:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 21:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 22:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-05 23:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 01:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 15:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 16:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 17:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 18:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 19:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 20:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 21:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 22:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-06 23:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 00:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 02:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 14:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 15:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 16:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 17:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 18:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 19:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 20:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 21:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 22:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-07 23:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 00:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 01:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 02:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 12:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 14:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 15:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 16:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 17:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 18:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 19:00:00,9
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 20:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 21:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 22:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-08 23:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 00:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 01:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 02:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 03:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 12:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 15:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 17:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 18:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 19:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 20:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 21:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 22:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-09 23:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 00:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 01:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 12:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 15:00:00,10
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 16:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 17:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 18:00:00,2
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 19:00:00,11
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 20:00:00,15
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 21:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 22:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-10 23:00:00,21
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 00:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 15:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 16:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 17:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 18:00:00,4
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 19:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 20:00:00,7
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 21:00:00,3
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 22:00:00,6
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-11 23:00:00,5
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-12 14:00:00,1
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-12 15:00:00,8
-0.925372,-78.625888,18:7C:0B:28:FB:88,2020-02-12 16:00:00,5
